PlayerName,Foot,Position,AWR,DWR,OVR,PAC,SHO,PAS,DRI,DEF,PHY,SM,DIV,POS,HAN,REF,KIC,SPD
Martin Wasinski,R,CB,M,M,57,63,26,36,45,58,59,2,-1,-1,-1,-1,-1,-1
Huachen Zhang,R,CDM,M,M,57,70,42,52,54,56,58,2,-1,-1,-1,-1,-1,-1
Luis Mateo Ortiz,R,CDM,M,M,57,64,33,51,54,55,57,2,-1,-1,-1,-1,-1,-1
Kyle Ferguson,R,CB,M,H,57,49,29,40,44,54,69,2,-1,-1,-1,-1,-1,-1
Tianyi Qiu,R,CB,L,M,57,77,27,32,49,52,73,2,-1,-1,-1,-1,-1,-1
Neider Sanjuan,R,CM,H,H,57,64,48,54,53,49,58,2,-1,-1,-1,-1,-1,-1
Owen Gallacher,L,LB,H,M,57,73,49,45,55,54,47,2,-1,-1,-1,-1,-1,-1
Alex Carrera,R,CM,M,M,57,67,50,52,56,52,47,2,-1,-1,-1,-1,-1,-1
Nicky Hernandez,R,CM,H,M,57,66,54,55,66,43,54,4,-1,-1,-1,-1,-1,-1
Stiven Renteria,R,ST,M,L,57,74,56,43,63,25,46,3,-1,-1,-1,-1,-1,-1
Machop Chol,R,RM,M,M,57,68,52,50,60,26,59,2,-1,-1,-1,-1,-1,-1
Carlos Medina,L,CB,M,M,57,60,39,47,39,58,59,2,-1,-1,-1,-1,-1,-1
Sebastian Bergier,R,ST,M,L,57,63,56,50,57,24,57,2,-1,-1,-1,-1,-1,-1
Marie?,R,RW,H,H,57,77,46,52,58,28,45,2,-1,-1,-1,-1,-1,-1
Franklin Clavijo,R,CM,M,M,57,60,54,54,56,52,54,3,-1,-1,-1,-1,-1,-1
Pehlivan,R,CAM,M,M,57,59,46,62,58,44,47,2,-1,-1,-1,-1,-1,-1
Walker,R,LW,H,L,57,86,51,45,58,23,38,3,-1,-1,-1,-1,-1,-1
Angel Robles,R,ST,M,M,57,56,58,46,58,22,44,2,-1,-1,-1,-1,-1,-1
Al Otaibi,R,RB,H,M,57,72,29,49,53,52,47,2,-1,-1,-1,-1,-1,-1
Ghazwani,L,CAM,H,M,57,68,47,55,62,38,50,2,-1,-1,-1,-1,-1,-1
Jack Evans,L,LWB,M,M,57,67,47,51,52,52,66,2,-1,-1,-1,-1,-1,-1
Archie Meekison,R,CM,H,M,57,71,53,56,60,46,56,3,-1,-1,-1,-1,-1,-1
Anthony Lesiotis,R,CDM,M,M,57,65,36,50,56,53,58,2,-1,-1,-1,-1,-1,-1
Matheo Castano,R,CAM,M,L,57,69,46,56,63,40,42,2,-1,-1,-1,-1,-1,-1
Nicklas Maripuu,R,CM,M,M,57,57,46,51,62,50,64,2,-1,-1,-1,-1,-1,-1
Martin Smith,R,CM,M,M,57,69,51,56,60,52,62,2,-1,-1,-1,-1,-1,-1
Niall Morahan,R,CDM,M,M,57,62,51,56,59,54,57,2,-1,-1,-1,-1,-1,-1
Shunto Kodama,R,LM,H,L,57,70,47,54,62,24,41,2,-1,-1,-1,-1,-1,-1
Will Randall,R,LM,M,M,57,77,44,50,59,40,54,2,-1,-1,-1,-1,-1,-1
Michael Kempter,L,LB,M,M,57,68,30,44,54,55,54,2,-1,-1,-1,-1,-1,-1
Yeboah Amankwah,R,CB,M,M,57,57,25,37,44,56,66,2,-1,-1,-1,-1,-1,-1
Brooklyn Lyons-Foster,R,CB,M,H,57,57,28,40,40,57,61,2,-1,-1,-1,-1,-1,-1
Muteb Al Mutlaq,R,RB,M,M,57,72,40,52,57,52,58,2,-1,-1,-1,-1,-1,-1
Herman Geelmuyden,L,RW,M,M,57,73,54,45,62,25,44,3,-1,-1,-1,-1,-1,-1
Aden Baldwin,R,CB,M,M,57,66,22,39,46,56,65,2,-1,-1,-1,-1,-1,-1
Abdulrahman Al Yami,R,ST,M,L,57,84,56,46,58,20,53,3,-1,-1,-1,-1,-1,-1
Osama Al Sulim,L,LB,M,M,57,73,38,51,55,51,62,2,-1,-1,-1,-1,-1,-1
Thomas Roberts,L,CAM,M,M,57,69,44,54,60,41,50,2,-1,-1,-1,-1,-1,-1
Jonathan Svedberg,R,CM,M,M,57,67,43,53,60,53,61,2,-1,-1,-1,-1,-1,-1
Yun Koo Kang,L,LM,H,M,57,78,40,49,55,51,63,2,-1,-1,-1,-1,-1,-1
Justus Henke,R,CB,M,H,57,57,27,42,47,56,63,2,-1,-1,-1,-1,-1,-1
Clement Bayiha,R,RWB,M,H,57,76,48,53,62,54,56,3,-1,-1,-1,-1,-1,-1
Jerry Lalrinzuala,L,LB,M,M,57,75,41,46,52,51,64,2,-1,-1,-1,-1,-1,-1
Fabian Tauchhammer,R,RB,M,M,57,66,25,46,55,55,47,2,-1,-1,-1,-1,-1,-1
Max Kulke,R,RB,M,M,57,67,52,55,59,52,53,2,-1,-1,-1,-1,-1,-1
Mohammad Fuad Al Thani,L,LM,M,M,57,73,52,50,57,31,49,2,-1,-1,-1,-1,-1,-1
Abdulrahman Al Dakheel,R,CB,M,M,57,52,24,45,41,58,60,2,-1,-1,-1,-1,-1,-1
Sosuke Shibata,R,CDM,M,L,57,63,48,55,66,53,52,3,-1,-1,-1,-1,-1,-1
Abdulelah Al Shammari,L,CAM,H,M,57,76,49,55,62,26,39,3,-1,-1,-1,-1,-1,-1
Ivan Acero,L,CDM,M,M,57,53,45,52,54,54,62,2,-1,-1,-1,-1,-1,-1
Branden Horton,L,LB,M,M,57,70,25,42,53,53,59,2,-1,-1,-1,-1,-1,-1
Idris El Mizouni,R,CAM,M,M,57,66,49,53,59,46,59,2,-1,-1,-1,-1,-1,-1
Yousef Al Harbi,R,CDM,L,M,57,63,37,51,57,54,60,2,-1,-1,-1,-1,-1,-1
Josef Brian Baccay,L,LB,H,M,57,77,43,51,56,48,51,2,-1,-1,-1,-1,-1,-1
Naif Almas,R,CB,M,M,57,63,26,34,37,55,68,2,-1,-1,-1,-1,-1,-1
Philip Slrdahl,R,CB,M,M,57,62,24,35,38,59,61,2,-1,-1,-1,-1,-1,-1
Leon Muller,R,CAM,M,M,57,57,56,56,59,41,51,2,-1,-1,-1,-1,-1,-1
Harvey Saunders,R,ST,M,M,57,76,56,46,59,22,47,2,-1,-1,-1,-1,-1,-1
Jean Botue,L,LW,H,L,57,77,55,37,66,14,35,2,-1,-1,-1,-1,-1,-1
Yi Luo,R,LB,M,M,57,64,48,54,56,52,52,2,-1,-1,-1,-1,-1,-1
Ruben Roosken,R,RB,M,M,57,72,31,35,52,57,54,2,-1,-1,-1,-1,-1,-1
Luke Singh,R,CB,M,H,57,57,29,39,41,57,60,2,-1,-1,-1,-1,-1,-1
Shaocong Wu,L,CB,M,M,57,63,50,54,55,55,65,2,-1,-1,-1,-1,-1,-1
Luke Ivanovic,R,ST,M,M,57,77,53,50,60,19,52,2,-1,-1,-1,-1,-1,-1
Daniel Dudzinski,R,CAM,H,L,57,63,54,53,59,34,52,2,-1,-1,-1,-1,-1,-1
Erik Holt,R,CB,L,M,57,49,26,32,31,57,68,2,-1,-1,-1,-1,-1,-1
Justin Rennicks,L,ST,H,M,57,63,58,46,55,19,56,2,-1,-1,-1,-1,-1,-1
Raynier Fernandes,R,RM,M,M,57,72,44,52,57,40,58,2,-1,-1,-1,-1,-1,-1
Carlo Armiento,L,LM,H,L,57,75,50,49,60,31,45,2,-1,-1,-1,-1,-1,-1
Jae Won Shin,R,RWB,M,L,57,76,46,51,52,51,55,2,-1,-1,-1,-1,-1,-1
Farukh Choudhary,R,LM,M,M,57,75,42,49,60,39,56,3,-1,-1,-1,-1,-1,-1
Adrian Nita,L,LW,M,M,57,72,48,53,60,33,48,2,-1,-1,-1,-1,-1,-1
Tom Leak,R,CB,M,M,57,66,26,38,47,56,68,2,-1,-1,-1,-1,-1,-1
Jake Young,R,ST,M,M,57,69,56,40,56,24,62,3,-1,-1,-1,-1,-1,-1
Morgan Boyes,L,CB,L,M,57,65,36,49,58,57,56,2,-1,-1,-1,-1,-1,-1
Tyler French,R,CB,H,M,57,76,34,42,52,55,66,2,-1,-1,-1,-1,-1,-1
Jay Barnett,R,CDM,M,H,57,63,43,52,61,53,55,2,-1,-1,-1,-1,-1,-1
Oliver Bundgaard,L,LB,H,M,57,70,46,51,57,52,57,2,-1,-1,-1,-1,-1,-1
Cosmin Atanase,R,LM,M,M,57,70,48,50,59,29,58,3,-1,-1,-1,-1,-1,-1
Paul-Philipp Besong,R,ST,M,M,57,65,55,39,54,28,68,3,-1,-1,-1,-1,-1,-1
Julian Albrecht,R,CDM,M,M,57,52,47,56,59,53,54,2,-1,-1,-1,-1,-1,-1
Kacper Kostorz,L,ST,M,M,57,69,53,56,57,39,53,2,-1,-1,-1,-1,-1,-1
Dario De Vita,R,CB,L,M,57,61,30,37,41,56,67,2,-1,-1,-1,-1,-1,-1
Calvin Bombo,R,CDM,M,M,57,65,40,55,58,55,57,2,-1,-1,-1,-1,-1,-1
Mattias Andersson,R,CB,M,H,57,52,29,36,39,58,66,2,-1,-1,-1,-1,-1,-1
Ted Tattermusch,R,ST,M,M,57,64,58,45,57,25,53,2,-1,-1,-1,-1,-1,-1
Jai Rowe,R,RB,M,M,57,71,24,43,52,53,60,2,-1,-1,-1,-1,-1,-1
Jan Ras,R,CM,M,M,57,56,49,57,60,53,60,2,-1,-1,-1,-1,-1,-1
Ulas Zengin,R,CB,L,M,57,49,28,33,35,61,57,2,-1,-1,-1,-1,-1,-1
Alejandro Moralez,R,CB,L,M,57,62,31,39,42,56,69,2,-1,-1,-1,-1,-1,-1
Marcel Wedrychowski,L,LM,M,M,57,73,49,51,62,27,42,3,-1,-1,-1,-1,-1,-1
Adam Senior,R,CB,M,M,57,64,23,36,41,55,63,2,-1,-1,-1,-1,-1,-1
Jordan Courtney-Perkins,L,CB,M,M,57,72,22,39,44,55,67,2,-1,-1,-1,-1,-1,-1
Khaled Al Blooshi,R,CAM,M,L,57,64,44,56,62,31,45,2,-1,-1,-1,-1,-1,-1
Dong Ryul Lee,L,CF,H,L,57,72,56,45,59,19,50,2,-1,-1,-1,-1,-1,-1
Zain Issaka,R,RB,H,M,57,68,55,53,58,50,63,2,-1,-1,-1,-1,-1,-1
Ethan Walker,R,LW,H,M,57,73,55,43,62,27,48,2,-1,-1,-1,-1,-1,-1
Lukas Schleimer,R,CAM,M,M,57,66,50,55,60,40,38,3,-1,-1,-1,-1,-1,-1
Merveille Papela,R,CM,M,M,57,63,48,58,59,54,50,2,-1,-1,-1,-1,-1,-1
Jessel Carneiro,L,LB,M,M,57,70,33,50,54,51,59,2,-1,-1,-1,-1,-1,-1
Shinji Ono,R,CAM,L,L,57,30,57,61,57,39,50,3,-1,-1,-1,-1,-1,-1
Rahul Kannoly Praveen,R,RM,M,M,57,89,53,46,60,35,47,2,-1,-1,-1,-1,-1,-1
Asish Rai,R,RB,M,M,57,75,36,47,55,51,59,2,-1,-1,-1,-1,-1,-1
Jens Castrop,R,CAM,M,M,57,66,38,58,63,40,49,3,-1,-1,-1,-1,-1,-1
Manuel Trias,R,CB,M,M,57,63,35,45,49,56,64,2,-1,-1,-1,-1,-1,-1
Ronan Boyce,R,RB,H,M,57,62,33,44,53,54,59,2,-1,-1,-1,-1,-1,-1
George Acosta,R,CAM,H,M,57,67,51,50,62,35,44,3,-1,-1,-1,-1,-1,-1
Gurjinder Kumar,L,LB,H,M,57,68,46,42,51,54,66,2,-1,-1,-1,-1,-1,-1
Billy Koumetio,L,CB,M,M,57,53,32,41,36,58,60,2,-1,-1,-1,-1,-1,-1
Brage Skaret,R,CB,M,M,57,57,29,43,46,57,62,2,-1,-1,-1,-1,-1,-1
Ting Zhu,R,RB,M,L,57,44,49,56,60,55,61,2,-1,-1,-1,-1,-1,-1
AJ Greaves,L,CDM,M,M,57,65,41,51,54,53,58,2,-1,-1,-1,-1,-1,-1
Luis Rojas,R,CAM,M,L,57,64,49,56,58,34,55,2,-1,-1,-1,-1,-1,-1
Alexander Bernhardsson,R,LW,M,M,57,77,51,53,57,42,53,2,-1,-1,-1,-1,-1,-1
Sebastian Claure,R,RM,M,M,57,62,45,55,56,40,50,2,-1,-1,-1,-1,-1,-1
Paul Mensah,R,RW,M,M,57,75,51,50,60,24,49,2,-1,-1,-1,-1,-1,-1
Kaito Kamiya,R,CB,M,M,57,54,33,40,43,55,66,2,-1,-1,-1,-1,-1,-1
Johnny Dunleavy,R,RB,M,M,57,46,37,52,51,57,63,2,-1,-1,-1,-1,-1,-1
Dinny Corcoran,R,ST,H,M,57,53,55,51,55,28,63,2,-1,-1,-1,-1,-1,-1
Marcos Olmedo,R,CDM,M,M,57,68,45,53,56,55,62,2,-1,-1,-1,-1,-1,-1
Ryan Connolly,L,CM,H,H,57,59,51,59,58,55,64,2,-1,-1,-1,-1,-1,-1
Young Jun Goh,R,CAM,M,M,57,63,42,59,62,31,46,2,-1,-1,-1,-1,-1,-1
Hugh Douglas,R,CB,M,H,57,47,34,46,48,54,73,2,-1,-1,-1,-1,-1,-1
Luke Haakenson,R,LW,H,M,57,78,54,55,54,36,55,2,-1,-1,-1,-1,-1,-1
Saqer Otayf,R,ST,M,L,57,55,57,56,63,29,60,3,-1,-1,-1,-1,-1,-1
Hisashi Appiah Tawiah,L,CB,M,H,57,66,34,37,40,55,73,2,-1,-1,-1,-1,-1,-1
Mohammed Attiyah,R,CM,M,M,57,61,54,55,62,43,59,3,-1,-1,-1,-1,-1,-1
Flynn Clarke,R,CAM,H,L,57,71,48,53,58,29,41,2,-1,-1,-1,-1,-1,-1
Odysseus Alfa,R,LW,H,M,56,75,51,46,58,20,62,2,-1,-1,-1,-1,-1,-1
Sigurd Kvile,R,CB,M,M,56,67,23,39,47,55,61,2,-1,-1,-1,-1,-1,-1
Justin Lowe,R,CM,M,M,56,66,53,56,64,41,46,2,-1,-1,-1,-1,-1,-1
Mads Sande,R,CM,H,H,56,59,41,54,53,43,59,2,-1,-1,-1,-1,-1,-1
Zhen Cong,R,CM,M,M,56,71,54,54,58,51,66,2,-1,-1,-1,-1,-1,-1
Jasper Moon,R,CB,L,H,56,62,26,33,35,56,64,2,-1,-1,-1,-1,-1,-1
Cristobal Finch,R,CB,M,M,56,61,21,36,34,57,59,2,-1,-1,-1,-1,-1,-1
Jordan Hallam,R,CAM,M,M,56,72,57,48,60,26,44,3,-1,-1,-1,-1,-1,-1
Cameron Hargreaves,R,CM,H,H,56,62,42,55,59,51,54,2,-1,-1,-1,-1,-1,-1
Hugo Gambor,R,CB,M,M,56,65,33,42,49,56,53,2,-1,-1,-1,-1,-1,-1
Lewis Collins,R,ST,M,M,56,80,56,50,60,39,43,2,-1,-1,-1,-1,-1,-1
Mathias Kvistgaarden,R,ST,M,M,56,78,56,45,59,30,59,3,-1,-1,-1,-1,-1,-1
Yuanjie Su,R,RM,M,M,56,72,52,46,58,24,51,2,-1,-1,-1,-1,-1,-1
Niklo Dailly,R,ST,M,M,56,70,59,53,62,23,44,3,-1,-1,-1,-1,-1,-1
Bilal Brahimi,L,LM,M,M,56,66,46,52,60,29,47,3,-1,-1,-1,-1,-1,-1
Luis Gamiz,R,CDM,M,H,56,53,42,54,58,56,50,2,-1,-1,-1,-1,-1,-1
Omar Rodriguez,R,CDM,M,M,56,62,47,56,53,54,57,2,-1,-1,-1,-1,-1,-1
Mohamed Berte,R,ST,M,M,56,79,56,39,58,19,42,2,-1,-1,-1,-1,-1,-1
Rousseau De Poorter,R,CB,M,M,56,55,25,32,34,57,62,2,-1,-1,-1,-1,-1,-1
Jae Woo Kim,R,CB,M,M,56,82,45,39,41,54,67,2,-1,-1,-1,-1,-1,-1
Gerson Vazquez,R,ST,H,L,56,70,52,54,61,27,37,2,-1,-1,-1,-1,-1,-1
Fahad Al Rashidi,R,RM,M,M,56,70,47,49,61,39,55,3,-1,-1,-1,-1,-1,-1
Sean Roughan,L,LB,M,M,56,64,29,44,41,54,64,2,-1,-1,-1,-1,-1,-1
Ramzi Solan,R,RM,M,M,56,80,52,45,61,18,46,2,-1,-1,-1,-1,-1,-1
ukasz Zjawinski,R,ST,M,M,56,66,53,45,55,20,69,2,-1,-1,-1,-1,-1,-1
Karl O'Sullivan,R,RM,H,H,56,80,51,47,57,40,50,2,-1,-1,-1,-1,-1,-1
Maxim Gresler,L,LB,H,M,56,71,28,44,55,48,57,2,-1,-1,-1,-1,-1,-1
Alejandro Andrade,R,CDM,M,H,56,63,38,51,55,56,57,2,-1,-1,-1,-1,-1,-1
Kerem Kesgin,R,CM,M,L,56,63,49,57,62,50,61,2,-1,-1,-1,-1,-1,-1
Stefan Bodisteanu,R,CAM,H,L,56,70,43,51,58,22,39,2,-1,-1,-1,-1,-1,-1
Xianjun Wang,R,CDM,L,H,56,66,37,48,50,52,60,2,-1,-1,-1,-1,-1,-1
Sandeep Singh,R,RB,M,M,56,67,31,42,50,54,66,2,-1,-1,-1,-1,-1,-1
Nahum Melvin-Lambert,R,ST,M,M,56,73,53,38,53,20,63,2,-1,-1,-1,-1,-1,-1
John Martin,R,CAM,M,M,56,63,55,54,58,42,56,2,-1,-1,-1,-1,-1,-1
Eiran Cashin,L,CB,L,H,56,59,26,31,35,59,55,2,-1,-1,-1,-1,-1,-1
Hayen Palacios,R,RW,M,M,56,72,54,43,61,24,47,2,-1,-1,-1,-1,-1,-1
Mert-Yusuf Torlak,R,CAM,M,M,56,59,49,54,63,32,40,2,-1,-1,-1,-1,-1,-1
Daniel Vidal Martinez,R,CM,M,M,56,61,45,59,56,56,52,2,-1,-1,-1,-1,-1,-1
Manuel Osifo,R,CB,M,H,56,69,24,44,49,54,61,2,-1,-1,-1,-1,-1,-1
Max Ram,R,CB,M,M,56,57,24,33,37,56,67,2,-1,-1,-1,-1,-1,-1
Carlos Cortes,R,ST,M,M,56,58,57,41,52,24,65,3,-1,-1,-1,-1,-1,-1
Kevin Yakob,R,ST,M,M,56,68,50,49,57,44,62,2,-1,-1,-1,-1,-1,-1
Teddy Jenks,R,CM,M,M,56,52,49,54,55,56,65,2,-1,-1,-1,-1,-1,-1
Ben McCormack,R,CAM,M,M,56,67,51,54,58,50,52,3,-1,-1,-1,-1,-1,-1
Jack Nolan,L,RM,M,M,56,74,51,51,57,33,54,3,-1,-1,-1,-1,-1,-1
Kwadwo Opoku,L,ST,M,M,56,77,55,42,62,20,50,2,-1,-1,-1,-1,-1,-1
Birkan Kirdar,R,CAM,M,M,56,73,45,55,56,28,42,3,-1,-1,-1,-1,-1,-1
Jesus Gilberto Orozco,R,CB,M,M,56,57,30,35,37,59,59,2,-1,-1,-1,-1,-1,-1
Luis Calzadilla,R,CM,M,M,56,59,45,56,56,49,53,2,-1,-1,-1,-1,-1,-1
Bars Ekincier,R,LM,M,M,56,67,57,54,58,37,47,2,-1,-1,-1,-1,-1,-1
Mashoor Shereef,R,CB,L,H,56,67,40,48,51,54,71,2,-1,-1,-1,-1,-1,-1
Daniel Hall,R,CB,M,M,56,62,24,40,44,55,66,2,-1,-1,-1,-1,-1,-1
Xin Tian,R,RM,M,M,56,72,42,50,56,33,51,3,-1,-1,-1,-1,-1,-1
Jersson Gonzalez,R,CM,M,M,56,65,47,51,53,51,52,3,-1,-1,-1,-1,-1,-1
Junchen Zhou,R,LW,M,L,56,75,49,47,58,23,50,2,-1,-1,-1,-1,-1,-1
Alvyn Antonio Sanches,L,CM,M,M,56,68,49,57,61,39,52,2,-1,-1,-1,-1,-1,-1
Kacper Sezonienko,R,ST,M,M,56,54,58,38,49,20,56,2,-1,-1,-1,-1,-1,-1
Jensen Weir,R,CM,M,M,56,64,50,56,56,46,52,2,-1,-1,-1,-1,-1,-1
Dae Woo Kim,R,CM,M,M,56,61,41,53,59,54,66,2,-1,-1,-1,-1,-1,-1
Scott Pollock,R,CM,M,H,56,66,51,57,59,49,56,3,-1,-1,-1,-1,-1,-1
Gustavo Nnachi,R,RM,M,M,56,69,43,51,55,26,46,2,-1,-1,-1,-1,-1,-1
Adam O'Reilly,R,CM,H,H,56,65,51,56,59,51,55,2,-1,-1,-1,-1,-1,-1
Dong Gyu Yu,R,RW,M,M,56,68,54,45,59,24,63,3,-1,-1,-1,-1,-1,-1
Kimiya Moriyama,R,CB,M,M,56,57,33,51,46,57,60,2,-1,-1,-1,-1,-1,-1
Charlie Jolley,L,ST,M,M,56,69,58,43,55,19,47,2,-1,-1,-1,-1,-1,-1
Raivis Jurkovskis,L,LB,M,M,56,55,30,47,50,53,62,2,-1,-1,-1,-1,-1,-1
Dean Williams,R,ST,M,L,56,69,54,48,57,25,51,2,-1,-1,-1,-1,-1,-1
Shunsuke Hirai,R,CB,M,M,56,58,29,41,42,54,67,2,-1,-1,-1,-1,-1,-1
Toya Nakamura,R,CB,M,M,56,47,49,40,40,54,67,2,-1,-1,-1,-1,-1,-1
Naoki Sutoh,R,LM,M,M,56,70,48,53,63,29,39,3,-1,-1,-1,-1,-1,-1
Jason McClelland,L,RM,M,M,56,66,51,54,55,30,50,3,-1,-1,-1,-1,-1,-1
Luke Heeney,R,CDM,M,M,56,61,47,51,53,51,63,2,-1,-1,-1,-1,-1,-1
Brandon Bermingham,L,LM,M,M,56,71,49,50,57,28,55,2,-1,-1,-1,-1,-1,-1
Florescu,R,LM,M,M,56,74,45,51,61,26,44,2,-1,-1,-1,-1,-1,-1
Seiminlen Doungel,R,RM,H,L,56,82,55,47,56,29,66,2,-1,-1,-1,-1,-1,-1
Obissa,R,CB,L,M,56,41,27,34,40,56,65,2,-1,-1,-1,-1,-1,-1
Brian Gutierrez,R,CAM,M,M,56,58,43,56,59,38,42,2,-1,-1,-1,-1,-1,-1
Gollnack,R,ST,M,M,56,64,54,41,53,21,52,2,-1,-1,-1,-1,-1,-1
Uzun,L,ST,M,L,56,52,61,46,53,23,34,2,-1,-1,-1,-1,-1,-1
Kwang Jun Lee,R,CB,L,M,56,59,21,29,28,56,71,2,-1,-1,-1,-1,-1,-1
Yuji Kitajima,L,LM,M,M,56,66,50,54,55,36,55,2,-1,-1,-1,-1,-1,-1
Bashir,R,CDM,M,M,56,55,35,52,56,54,59,2,-1,-1,-1,-1,-1,-1
Al Subaie,R,LM,M,L,56,72,41,51,57,49,55,2,-1,-1,-1,-1,-1,-1
Aleksandru Longher,R,LM,M,L,56,69,51,51,58,34,46,2,-1,-1,-1,-1,-1,-1
Benji Kikanovic,R,ST,M,M,56,66,55,40,54,24,56,2,-1,-1,-1,-1,-1,-1
Laldinliana Renthlei,R,RB,M,M,56,72,27,41,50,53,67,2,-1,-1,-1,-1,-1,-1
Aodh Dervin,R,CDM,M,M,56,63,46,51,56,50,60,2,-1,-1,-1,-1,-1,-1
Saviour Gama,L,LB,H,M,56,72,42,45,54,49,55,2,-1,-1,-1,-1,-1,-1
Taishi Semba,R,CAM,M,M,56,68,49,54,63,34,43,3,-1,-1,-1,-1,-1,-1
Mohammed Yasir,L,RM,H,M,56,73,42,49,59,30,54,2,-1,-1,-1,-1,-1,-1
Avionne Flanagan,L,LB,H,M,56,59,48,42,44,54,58,4,-1,-1,-1,-1,-1,-1
Pratik Chaudhari,R,CB,M,M,56,55,25,32,42,54,73,2,-1,-1,-1,-1,-1,-1
Mads Hansen,R,RW,H,M,56,69,44,57,60,43,53,2,-1,-1,-1,-1,-1,-1
Yun Seong Kang,R,RB,H,M,56,61,49,56,55,47,61,2,-1,-1,-1,-1,-1,-1
Pierre Zaidan,L,LB,M,M,56,65,31,39,53,53,53,2,-1,-1,-1,-1,-1,-1
Mirlind Kryeziu,L,CB,M,M,56,33,20,30,36,53,76,2,-1,-1,-1,-1,-1,-1
Japhet Sery Larsen,R,CB,M,M,56,73,36,48,55,55,61,2,-1,-1,-1,-1,-1,-1
Daniel Adshead,R,CM,H,M,56,64,49,55,55,47,51,3,-1,-1,-1,-1,-1,-1
Felix Stumpe,L,LM,M,M,56,79,55,47,60,24,52,2,-1,-1,-1,-1,-1,-1
Tianyi Gao,R,CM,H,M,56,63,45,59,55,57,61,2,-1,-1,-1,-1,-1,-1
Danny Leyva,R,CDM,M,M,56,57,58,54,55,50,52,2,-1,-1,-1,-1,-1,-1
Benjamin Kimpioka,R,RW,M,M,56,75,54,49,57,33,39,2,-1,-1,-1,-1,-1,-1
Mitchell Roberts,L,CB,M,M,56,64,25,40,45,56,65,2,-1,-1,-1,-1,-1,-1
Caolan Boyd-Munce,L,CM,H,M,56,63,52,55,53,45,61,2,-1,-1,-1,-1,-1,-1
Francisco Nevarez,R,RB,M,M,56,53,39,53,61,54,45,2,-1,-1,-1,-1,-1,-1
Alexander Porras,R,RB,M,M,56,67,29,40,51,53,64,2,-1,-1,-1,-1,-1,-1
Ionut Mitran,R,CB,L,M,56,68,21,38,39,57,58,2,-1,-1,-1,-1,-1,-1
Maurizio Pochettino,R,RM,M,M,56,76,49,52,55,32,41,3,-1,-1,-1,-1,-1,-1
Korede Adedoyin,L,RW,H,L,56,72,52,49,58,30,61,3,-1,-1,-1,-1,-1,-1
Grant Horton,R,CB,M,M,56,68,24,40,46,54,65,2,-1,-1,-1,-1,-1,-1
Edwin Sydney Vanspaul,R,CDM,M,M,56,72,34,51,53,51,69,2,-1,-1,-1,-1,-1,-1
Tivonge Rushesha,R,RB,M,M,56,78,29,42,52,51,52,2,-1,-1,-1,-1,-1,-1
Ivan Calusic,R,CB,M,M,56,50,26,36,33,57,62,2,-1,-1,-1,-1,-1,-1
Martin Krienzer,R,ST,M,M,56,68,57,41,52,22,56,2,-1,-1,-1,-1,-1,-1
Albin Demouchy,R,CB,M,M,56,49,30,45,46,60,44,2,-1,-1,-1,-1,-1,-1
Harry Van der Saag,R,RB,M,M,56,63,29,44,54,52,71,2,-1,-1,-1,-1,-1,-1
Ryotaro Tsunoda,L,CB,M,M,56,61,29,46,39,60,51,2,-1,-1,-1,-1,-1,-1
Deepak Tangri,R,CDM,L,M,56,69,37,47,52,54,70,2,-1,-1,-1,-1,-1,-1
Hanlin Yao,R,CM,M,M,56,40,57,62,55,44,51,2,-1,-1,-1,-1,-1,-1
Jeakson Singh,R,CDM,M,M,56,62,38,47,54,55,70,2,-1,-1,-1,-1,-1,-1
Ronan Murray,R,ST,H,L,56,72,54,54,60,28,61,3,-1,-1,-1,-1,-1,-1
Amir Abdijanovic,R,ST,M,M,56,59,55,38,55,19,59,2,-1,-1,-1,-1,-1,-1
Dean Zambra,R,CDM,M,M,56,50,50,56,56,54,58,2,-1,-1,-1,-1,-1,-1
Samuel Mischitz,R,RB,M,M,56,63,27,44,56,52,48,2,-1,-1,-1,-1,-1,-1
Amey Ranawade,R,RB,M,H,56,72,26,40,51,53,58,2,-1,-1,-1,-1,-1,-1
Lasso Coulibaly,R,CAM,M,M,56,69,44,53,61,34,45,2,-1,-1,-1,-1,-1,-1
Ricardo Alves,L,CM,M,M,56,69,44,56,60,48,45,2,-1,-1,-1,-1,-1,-1
Joe Gorman,L,LB,M,H,56,64,27,41,49,53,58,2,-1,-1,-1,-1,-1,-1
Darragh Power,R,RB,M,M,56,62,32,46,54,53,54,2,-1,-1,-1,-1,-1,-1
Wiktor Kos,L,LM,M,M,56,67,47,55,52,46,52,2,-1,-1,-1,-1,-1,-1
Chaosheng Yang,R,CF,M,M,56,81,55,39,61,19,43,2,-1,-1,-1,-1,-1,-1
Nicholas Slonina,R,CB,M,M,56,54,22,35,38,53,72,2,-1,-1,-1,-1,-1,-1
Rodrigo Vera,L,CM,M,M,56,62,54,55,59,41,57,2,-1,-1,-1,-1,-1,-1
Guowen Sun,R,LB,M,H,56,76,44,52,56,46,61,2,-1,-1,-1,-1,-1,-1
Florian Weiler,R,CAM,H,M,56,66,46,50,64,33,52,2,-1,-1,-1,-1,-1,-1
Jurgen Lemmerer,R,ST,H,L,56,75,56,42,56,23,49,2,-1,-1,-1,-1,-1,-1
